ts,symbol,interval,open,high,low,close,volume,source
2026-03-10 23:25:00+00:00,BTC-USD,1m,69812.16,69821.95,69771.12,69800.85,8.52287,binance
2026-03-10 23:26:00+00:00,BTC-USD,1m,69800.85,69800.85,69773.4,69784.14,4.30143,binance
2026-03-10 23:27:00+00:00,BTC-USD,1m,69784.15,69809.35,69773.46,69779.11,6.69589,binance
2026-03-10 23:28:00+00:00,BTC-USD,1m,69779.1,69779.11,69752.06,69776.29,2.21089,binance
2026-03-10 23:29:00+00:00,BTC-USD,1m,69776.28,69824.16,69775.54,69821.37,15.52011,binance
2026-03-10 23:30:00+00:00,BTC-USD,1m,69821.37,69821.38,69791.44,69791.45,16.98348,binance
2026-03-10 23:31:00+00:00,BTC-USD,1m,69791.45,69959.62,69786.32,69870.84,25.15511,binance
2026-03-10 23:32:00+00:00,BTC-USD,1m,69870.83,69911.52,69848.1,69894.53,7.26118,binance
2026-03-10 23:33:00+00:00,BTC-USD,1m,69894.52,69923.01,69894.52,69904.34,8.15252,binance
2026-03-10 23:34:00+00:00,BTC-USD,1m,69904.35,69904.35,69805.57,69830.13,205.15018,binance
2026-03-10 23:35:00+00:00,BTC-USD,1m,69830.14,69902.0,69830.13,69887.98,13.44787,binance
2026-03-10 23:36:00+00:00,BTC-USD,1m,69886.53,69930.0,69868.66,69917.31,12.00051,binance
2026-03-10 23:37:00+00:00,BTC-USD,1m,69917.32,69960.89,69917.31,69942.14,7.72574,binance
2026-03-10 23:38:00+00:00,BTC-USD,1m,69942.14,69952.05,69919.08,69948.48,3.71447,binance
2026-03-10 23:39:00+00:00,BTC-USD,1m,69948.49,69948.49,69901.67,69921.43,17.4861,binance
2026-03-10 23:40:00+00:00,BTC-USD,1m,69921.43,69921.43,69879.35,69895.47,4.28124,binance
2026-03-10 23:41:00+00:00,BTC-USD,1m,69895.47,69917.81,69886.0,69909.09,13.47752,binance
2026-03-10 23:42:00+00:00,BTC-USD,1m,69909.08,69917.81,69897.99,69917.8,29.98444,binance
2026-03-10 23:43:00+00:00,BTC-USD,1m,69917.8,69931.12,69903.1,69930.85,19.936,binance
2026-03-10 23:44:00+00:00,BTC-USD,1m,69930.84,69931.68,69904.25,69931.68,22.24328,binance
2026-03-10 23:45:00+00:00,BTC-USD,1m,69931.67,69981.8,69875.43,69926.18,152.08416,binance
2026-03-10 23:46:00+00:00,BTC-USD,1m,69926.18,69945.63,69924.73,69935.73,2.54093,binance
2026-03-10 23:47:00+00:00,BTC-USD,1m,69935.73,69938.92,69904.62,69906.32,3.98448,binance
2026-03-10 23:48:00+00:00,BTC-USD,1m,69906.32,69927.89,69906.32,69914.89,2.05117,binance
2026-03-10 23:49:00+00:00,BTC-USD,1m,69914.89,69929.18,69876.15,69892.94,4.70583,binance
2026-03-10 23:50:00+00:00,BTC-USD,1m,69892.95,69951.24,69892.94,69938.41,3.02149,binance
2026-03-10 23:51:00+00:00,BTC-USD,1m,69938.41,69938.41,69904.8,69904.81,1.3782,binance
2026-03-10 23:52:00+00:00,BTC-USD,1m,69904.81,69936.95,69904.8,69919.95,5.57449,binance
2026-03-10 23:53:00+00:00,BTC-USD,1m,69919.95,69919.95,69867.85,69867.85,5.01004,binance
2026-03-10 23:54:00+00:00,BTC-USD,1m,69867.85,69901.7,69848.1,69901.61,71.50301,binance
2026-03-10 23:55:00+00:00,BTC-USD,1m,69901.61,69926.0,69874.8,69909.1,6.74184,binance
2026-03-10 23:56:00+00:00,BTC-USD,1m,69909.1,69914.83,69893.09,69897.99,5.2787,binance
2026-03-10 23:57:00+00:00,BTC-USD,1m,69897.99,69923.01,69884.78,69923.0,15.44051,binance
2026-03-10 23:58:00+00:00,BTC-USD,1m,69923.01,69925.93,69906.82,69918.26,4.48807,binance
2026-03-10 23:59:00+00:00,BTC-USD,1m,69918.26,69965.65,69918.26,69948.63,11.97162,binance
2026-03-11 00:00:00+00:00,BTC-USD,1m,69948.64,69955.66,69834.89,69842.02,30.2057,binance
2026-03-11 00:01:00+00:00,BTC-USD,1m,69842.02,69853.76,69802.79,69847.68,14.59295,binance
2026-03-11 00:02:00+00:00,BTC-USD,1m,69847.67,69848.11,69803.46,69848.1,11.01404,binance
2026-03-11 00:03:00+00:00,BTC-USD,1m,69848.1,69872.32,69842.1,69842.1,3.48516,binance
2026-03-11 00:04:00+00:00,BTC-USD,1m,69842.11,69842.11,69759.63,69766.74,13.43308,binance
2026-03-11 00:05:00+00:00,BTC-USD,1m,69766.74,69826.81,69766.74,69793.29,4.32318,binance
2026-03-11 00:06:00+00:00,BTC-USD,1m,69793.28,69900.0,69793.28,69900.0,6.76922,binance
2026-03-11 00:07:00+00:00,BTC-USD,1m,69900.0,69927.8,69900.0,69927.8,9.55547,binance
2026-03-11 00:08:00+00:00,BTC-USD,1m,69927.8,69927.8,69887.2,69889.66,19.28239,binance
2026-03-11 00:09:00+00:00,BTC-USD,1m,69889.66,70012.24,69889.65,69973.75,13.7622,binance
2026-03-11 00:10:00+00:00,BTC-USD,1m,69973.75,69973.76,69903.72,69916.44,6.56113,binance
2026-03-11 00:11:00+00:00,BTC-USD,1m,69916.44,70029.36,69916.43,70026.85,3.75154,binance
2026-03-11 00:12:00+00:00,BTC-USD,1m,70026.5,70073.17,70026.5,70069.11,27.40653,binance
2026-03-11 00:13:00+00:00,BTC-USD,1m,70069.1,70076.7,70043.1,70055.27,9.803,binance
2026-03-11 00:14:00+00:00,BTC-USD,1m,70055.27,70083.69,70050.08,70050.08,8.0139,binance
2026-03-11 00:15:00+00:00,BTC-USD,1m,70050.08,70050.09,69987.29,69987.3,3.4468,binance
2026-03-11 00:16:00+00:00,BTC-USD,1m,69987.3,70006.29,69985.23,70002.24,4.58857,binance
2026-03-11 00:17:00+00:00,BTC-USD,1m,70002.25,70008.0,69954.0,69977.24,9.23954,binance
2026-03-11 00:18:00+00:00,BTC-USD,1m,69977.24,69977.24,69867.87,69888.38,15.57106,binance
2026-03-11 00:19:00+00:00,BTC-USD,1m,69888.38,70060.5,69888.37,70028.25,162.35635,binance
2026-03-11 00:20:00+00:00,BTC-USD,1m,70028.26,70044.0,69964.46,69985.24,23.55896,binance
2026-03-11 00:21:00+00:00,BTC-USD,1m,69985.24,70016.31,69979.48,70004.69,7.59307,binance
2026-03-11 00:22:00+00:00,BTC-USD,1m,70004.69,70004.69,69954.99,69989.74,6.65751,binance
2026-03-11 00:23:00+00:00,BTC-USD,1m,69989.73,70043.71,69989.73,70025.5,4.65598,binance
2026-03-11 00:24:00+00:00,BTC-USD,1m,70025.49,70114.45,70007.99,70066.26,11.11157,binance
2026-03-11 00:25:00+00:00,BTC-USD,1m,70066.26,70066.26,70028.84,70035.06,4.96091,binance
2026-03-11 00:26:00+00:00,BTC-USD,1m,70035.06,70067.27,70029.13,70067.27,3.66931,binance
2026-03-11 00:27:00+00:00,BTC-USD,1m,70067.27,70145.6,70064.45,70134.99,17.2435,binance
2026-03-11 00:28:00+00:00,BTC-USD,1m,70134.99,70161.2,70083.12,70084.38,25.87013,binance
2026-03-11 00:29:00+00:00,BTC-USD,1m,70084.38,70084.39,70054.56,70055.16,7.88921,binance
2026-03-11 00:30:00+00:00,BTC-USD,1m,70055.16,70055.16,70023.33,70045.35,8.22301,binance
2026-03-11 00:31:00+00:00,BTC-USD,1m,70045.35,70045.36,70006.37,70006.37,5.15972,binance
2026-03-11 00:32:00+00:00,BTC-USD,1m,70006.37,70006.38,69874.19,69879.99,25.8606,binance
2026-03-11 00:33:00+00:00,BTC-USD,1m,69880.0,69886.45,69868.3,69872.68,9.94026,binance
2026-03-11 00:34:00+00:00,BTC-USD,1m,69872.68,69903.86,69872.68,69893.41,10.54916,binance
2026-03-11 00:35:00+00:00,BTC-USD,1m,69893.42,69904.04,69863.75,69904.04,2.69015,binance
2026-03-11 00:36:00+00:00,BTC-USD,1m,69904.34,69935.58,69886.11,69935.58,13.0617,binance
2026-03-11 00:37:00+00:00,BTC-USD,1m,69935.57,70011.64,69935.57,69983.18,7.0194,binance
2026-03-11 00:38:00+00:00,BTC-USD,1m,69983.18,69983.18,69892.84,69893.23,10.13596,binance
2026-03-11 00:39:00+00:00,BTC-USD,1m,69893.23,69930.66,69893.23,69928.36,5.33147,binance
2026-03-11 00:40:00+00:00,BTC-USD,1m,69928.37,69928.37,69870.34,69874.19,4.72856,binance
2026-03-11 00:41:00+00:00,BTC-USD,1m,69874.2,69879.01,69850.0,69855.67,18.03801,binance
2026-03-11 00:42:00+00:00,BTC-USD,1m,69855.67,69866.33,69832.52,69850.14,9.16238,binance
2026-03-11 00:43:00+00:00,BTC-USD,1m,69850.15,69861.12,69807.5,69831.47,7.87251,binance
2026-03-11 00:44:00+00:00,BTC-USD,1m,69831.48,69838.73,69808.0,69838.71,4.76609,binance
2026-03-11 00:45:00+00:00,BTC-USD,1m,69838.71,69965.78,69838.71,69965.78,7.70119,binance
2026-03-11 00:46:00+00:00,BTC-USD,1m,69965.79,70003.52,69949.25,69980.48,9.41764,binance
2026-03-11 00:47:00+00:00,BTC-USD,1m,69980.49,70002.28,69980.48,69993.01,4.77364,binance
2026-03-11 00:48:00+00:00,BTC-USD,1m,69993.0,69993.01,69950.32,69955.19,4.11148,binance
2026-03-11 00:49:00+00:00,BTC-USD,1m,69955.2,69973.24,69921.27,69973.24,5.03565,binance
2026-03-11 00:50:00+00:00,BTC-USD,1m,69973.24,70031.1,69973.24,70031.1,4.48225,binance
2026-03-11 00:51:00+00:00,BTC-USD,1m,70031.09,70130.55,70031.09,70125.83,17.60474,binance
2026-03-11 00:52:00+00:00,BTC-USD,1m,70125.82,70173.25,70110.14,70110.14,17.14186,binance
2026-03-11 00:53:00+00:00,BTC-USD,1m,70110.14,70120.97,70046.67,70068.51,4.69179,binance
2026-03-11 00:54:00+00:00,BTC-USD,1m,70068.51,70116.1,70068.51,70116.09,4.80529,binance
2026-03-11 00:55:00+00:00,BTC-USD,1m,70116.1,70135.74,70105.76,70135.74,3.56557,binance
2026-03-11 00:56:00+00:00,BTC-USD,1m,70135.74,70145.32,70083.2,70087.35,2.86611,binance
2026-03-11 00:57:00+00:00,BTC-USD,1m,70087.35,70096.03,70071.3,70071.3,2.55938,binance
2026-03-11 00:58:00+00:00,BTC-USD,1m,70070.19,70079.23,70041.77,70074.71,4.05247,binance
2026-03-11 00:59:00+00:00,BTC-USD,1m,70074.7,70074.71,70029.65,70044.87,3.20961,binance
2026-03-11 01:00:00+00:00,BTC-USD,1m,70044.87,70073.76,70044.87,70050.37,5.14639,binance
2026-03-11 01:01:00+00:00,BTC-USD,1m,70050.37,70079.99,70050.37,70079.98,7.56966,binance
2026-03-11 01:02:00+00:00,BTC-USD,1m,70079.99,70098.08,70066.49,70078.37,12.98116,binance
2026-03-11 01:03:00+00:00,BTC-USD,1m,70078.37,70078.37,70000.0,70014.0,8.08273,binance
2026-03-11 01:04:00+00:00,BTC-USD,1m,70013.99,70033.92,69978.59,70023.63,7.861,binance
2026-03-11 01:05:00+00:00,BTC-USD,1m,70023.63,70117.34,70023.62,70071.45,8.57254,binance
2026-03-11 01:06:00+00:00,BTC-USD,1m,70071.46,70071.46,70023.62,70023.62,1.7675,binance
2026-03-11 01:07:00+00:00,BTC-USD,1m,70023.63,70076.98,70019.04,70076.16,2.86604,binance
2026-03-11 01:08:00+00:00,BTC-USD,1m,70076.16,70094.58,70063.9,70063.9,3.02245,binance
2026-03-11 01:09:00+00:00,BTC-USD,1m,70063.9,70068.43,70024.31,70068.43,15.92879,binance
2026-03-11 01:10:00+00:00,BTC-USD,1m,70068.44,70102.09,70068.43,70094.58,5.05049,binance
2026-03-11 01:11:00+00:00,BTC-USD,1m,70094.58,70100.0,70028.22,70059.47,4.11332,binance
2026-03-11 01:12:00+00:00,BTC-USD,1m,70059.47,70072.14,70030.7,70072.14,3.89683,binance
2026-03-11 01:13:00+00:00,BTC-USD,1m,70072.13,70100.0,70072.13,70100.0,3.01899,binance
2026-03-11 01:14:00+00:00,BTC-USD,1m,70099.99,70144.0,70033.01,70033.02,313.1933,binance
2026-03-11 01:15:00+00:00,BTC-USD,1m,70033.01,70065.47,69966.33,69988.43,10.22962,binance
2026-03-11 01:16:00+00:00,BTC-USD,1m,69988.42,70119.65,69988.42,70119.64,77.13992,binance
2026-03-11 01:17:00+00:00,BTC-USD,1m,70119.64,70138.56,70084.66,70124.04,13.78792,binance
2026-03-11 01:18:00+00:00,BTC-USD,1m,70124.04,70138.0,70082.59,70092.9,8.27279,binance
2026-03-11 01:19:00+00:00,BTC-USD,1m,70092.9,70128.26,70050.43,70119.27,5.53786,binance
2026-03-11 01:20:00+00:00,BTC-USD,1m,70119.27,70119.27,70075.3,70075.3,3.71346,binance
2026-03-11 01:21:00+00:00,BTC-USD,1m,70075.31,70094.01,70043.55,70062.39,3.24618,binance
2026-03-11 01:22:00+00:00,BTC-USD,1m,70062.38,70062.38,70034.96,70034.97,6.84388,binance
2026-03-11 01:23:00+00:00,BTC-USD,1m,70034.96,70129.97,70002.0,70071.93,138.33317,binance
2026-03-11 01:24:00+00:00,BTC-USD,1m,70071.93,70071.94,70005.39,70006.8,14.8935,binance
2026-03-11 01:25:00+00:00,BTC-USD,1m,70006.8,70033.55,69975.54,69985.18,4.89677,binance
2026-03-11 01:26:00+00:00,BTC-USD,1m,69985.18,69998.57,69978.72,69993.59,7.99814,binance
2026-03-11 01:27:00+00:00,BTC-USD,1m,69993.58,70006.83,69993.19,70006.82,3.26818,binance
2026-03-11 01:28:00+00:00,BTC-USD,1m,70006.82,70048.06,70006.82,70023.16,3.64205,binance
2026-03-11 01:29:00+00:00,BTC-USD,1m,70023.17,70095.72,69993.43,70095.71,49.97347,binance
2026-03-11 01:30:00+00:00,BTC-USD,1m,70095.71,70099.0,70018.81,70030.32,48.56766,binance
2026-03-11 01:31:00+00:00,BTC-USD,1m,70030.31,70049.99,70018.74,70049.99,3.62904,binance
2026-03-11 01:32:00+00:00,BTC-USD,1m,70049.99,70080.66,70049.99,70054.21,3.31235,binance
2026-03-11 01:33:00+00:00,BTC-USD,1m,70054.21,70054.57,70035.4,70042.62,4.3106,binance
2026-03-11 01:34:00+00:00,BTC-USD,1m,70042.61,70068.0,70036.05,70060.7,6.65187,binance
2026-03-11 01:35:00+00:00,BTC-USD,1m,70060.71,70060.71,69934.8,69948.01,12.28906,binance
2026-03-11 01:36:00+00:00,BTC-USD,1m,69948.0,69962.7,69880.0,69896.3,6.0483,binance
2026-03-11 01:37:00+00:00,BTC-USD,1m,69896.3,69939.71,69886.04,69898.75,8.04029,binance
2026-03-11 01:38:00+00:00,BTC-USD,1m,69898.75,69929.41,69898.75,69920.72,4.14569,binance
2026-03-11 01:39:00+00:00,BTC-USD,1m,69920.72,69920.73,69901.61,69901.62,2.21349,binance
2026-03-11 01:40:00+00:00,BTC-USD,1m,69901.62,69912.55,69886.04,69902.1,3.59391,binance
2026-03-11 01:41:00+00:00,BTC-USD,1m,69902.1,69926.82,69890.63,69895.0,4.21236,binance
2026-03-11 01:42:00+00:00,BTC-USD,1m,69895.01,69950.0,69886.25,69949.99,2.74009,binance
2026-03-11 01:43:00+00:00,BTC-USD,1m,69949.99,69975.55,69949.99,69962.2,9.03801,binance
2026-03-11 01:44:00+00:00,BTC-USD,1m,69962.2,69972.26,69955.98,69955.98,2.44695,binance
2026-03-11 01:45:00+00:00,BTC-USD,1m,69955.99,69966.08,69938.12,69942.9,5.25912,binance
2026-03-11 01:46:00+00:00,BTC-USD,1m,69942.89,69942.9,69920.0,69923.74,1.53843,binance
2026-03-11 01:47:00+00:00,BTC-USD,1m,69923.75,69981.7,69906.18,69962.41,5.69136,binance
2026-03-11 01:48:00+00:00,BTC-USD,1m,69962.41,69988.9,69941.64,69971.42,6.37605,binance
2026-03-11 01:49:00+00:00,BTC-USD,1m,69971.43,70007.99,69970.53,69990.53,4.03379,binance
2026-03-11 01:50:00+00:00,BTC-USD,1m,69990.52,70083.05,69990.52,70044.65,10.01711,binance
2026-03-11 01:51:00+00:00,BTC-USD,1m,70044.64,70051.38,70035.35,70039.12,2.11904,binance
2026-03-11 01:52:00+00:00,BTC-USD,1m,70039.12,70047.12,70008.32,70047.11,3.16438,binance
2026-03-11 01:53:00+00:00,BTC-USD,1m,70047.11,70054.06,70036.32,70044.02,1.93994,binance
2026-03-11 01:54:00+00:00,BTC-USD,1m,70044.02,70069.52,70044.02,70069.51,6.60948,binance
2026-03-11 01:55:00+00:00,BTC-USD,1m,70069.51,70127.0,70069.51,70100.93,10.60462,binance
2026-03-11 01:56:00+00:00,BTC-USD,1m,70100.93,70100.94,70063.29,70068.2,4.63461,binance
2026-03-11 01:57:00+00:00,BTC-USD,1m,70068.2,70084.37,70049.57,70050.89,2.37418,binance
2026-03-11 01:58:00+00:00,BTC-USD,1m,70050.88,70088.0,70050.88,70078.17,4.37227,binance
2026-03-11 01:59:00+00:00,BTC-USD,1m,70078.17,70078.18,70071.26,70071.26,2.42664,binance
2026-03-11 02:00:00+00:00,BTC-USD,1m,70071.26,70106.45,70064.28,70067.35,5.39999,binance
2026-03-11 02:01:00+00:00,BTC-USD,1m,70067.35,70067.35,70050.88,70050.88,2.32749,binance
2026-03-11 02:02:00+00:00,BTC-USD,1m,70050.88,70082.94,70050.88,70081.4,4.44149,binance
2026-03-11 02:03:00+00:00,BTC-USD,1m,70081.4,70118.91,70081.4,70107.64,5.44791,binance
2026-03-11 02:04:00+00:00,BTC-USD,1m,70107.64,70107.64,70044.03,70044.03,29.6706,binance
2026-03-11 02:05:00+00:00,BTC-USD,1m,70044.04,70054.57,70039.29,70052.34,3.53939,binance
2026-03-11 02:06:00+00:00,BTC-USD,1m,70052.34,70084.39,70052.34,70058.05,4.26231,binance
2026-03-11 02:07:00+00:00,BTC-USD,1m,70058.05,70058.06,70039.1,70043.39,3.39239,binance
2026-03-11 02:08:00+00:00,BTC-USD,1m,70043.39,70112.3,70043.39,70112.29,3.61654,binance
2026-03-11 02:09:00+00:00,BTC-USD,1m,70112.29,70119.59,70035.61,70035.62,41.20474,binance
2026-03-11 02:10:00+00:00,BTC-USD,1m,70035.61,70073.22,70035.61,70041.66,124.15632,binance
2026-03-11 02:11:00+00:00,BTC-USD,1m,70041.67,70054.57,70023.79,70023.8,6.11051,binance
2026-03-11 02:12:00+00:00,BTC-USD,1m,70023.8,70023.8,70000.0,70020.61,3.58558,binance
2026-03-11 02:13:00+00:00,BTC-USD,1m,70020.62,70046.99,70010.69,70010.69,21.64841,binance
2026-03-11 02:14:00+00:00,BTC-USD,1m,70010.69,70026.69,69991.29,69991.3,4.41267,binance
2026-03-11 02:15:00+00:00,BTC-USD,1m,69991.3,70039.91,69991.29,70032.27,3.97737,binance
2026-03-11 02:16:00+00:00,BTC-USD,1m,70032.28,70037.86,70008.0,70036.68,3.10189,binance
2026-03-11 02:17:00+00:00,BTC-USD,1m,70036.67,70036.67,70004.91,70017.59,3.70598,binance
2026-03-11 02:18:00+00:00,BTC-USD,1m,70017.59,70045.93,70017.59,70022.53,4.32017,binance
2026-03-11 02:19:00+00:00,BTC-USD,1m,70022.53,70022.53,69961.52,69961.52,201.41323,binance
2026-03-11 02:20:00+00:00,BTC-USD,1m,69961.53,69966.08,69960.33,69961.54,3.12735,binance
2026-03-11 02:21:00+00:00,BTC-USD,1m,69961.54,69986.32,69954.65,69964.25,6.80136,binance
2026-03-11 02:22:00+00:00,BTC-USD,1m,69964.26,69967.91,69944.22,69946.86,10.14069,binance
2026-03-11 02:23:00+00:00,BTC-USD,1m,69946.86,70032.82,69919.29,69932.81,81.38031,binance
2026-03-11 02:24:00+00:00,BTC-USD,1m,69932.82,70067.21,69932.81,69993.4,278.82209,binance
2026-03-11 02:25:00+00:00,BTC-USD,1m,69993.41,70003.82,69943.44,69943.45,7.13161,binance
2026-03-11 02:26:00+00:00,BTC-USD,1m,69943.44,69961.5,69932.12,69945.07,7.50508,binance
2026-03-11 02:27:00+00:00,BTC-USD,1m,69945.07,69971.2,69945.07,69971.19,4.81181,binance
2026-03-11 02:28:00+00:00,BTC-USD,1m,69971.19,69983.74,69961.58,69961.58,4.18828,binance
2026-03-11 02:29:00+00:00,BTC-USD,1m,69961.59,69968.59,69961.58,69968.58,3.32959,binance
2026-03-11 02:30:00+00:00,BTC-USD,1m,69968.59,69968.59,69942.74,69961.57,6.98772,binance
2026-03-11 02:31:00+00:00,BTC-USD,1m,69961.57,69961.57,69923.19,69933.18,6.44672,binance
2026-03-11 02:32:00+00:00,BTC-USD,1m,69933.18,69940.11,69853.84,69853.84,11.31825,binance
2026-03-11 02:33:00+00:00,BTC-USD,1m,69853.85,69853.85,69790.51,69790.52,31.09368,binance
2026-03-11 02:34:00+00:00,BTC-USD,1m,69790.52,69812.21,69784.59,69789.63,9.37332,binance
2026-03-11 02:35:00+00:00,BTC-USD,1m,69789.62,69838.01,69789.62,69826.43,13.28156,binance
2026-03-11 02:36:00+00:00,BTC-USD,1m,69826.43,69826.44,69788.96,69788.96,5.86151,binance
2026-03-11 02:37:00+00:00,BTC-USD,1m,69788.97,69788.97,69708.13,69721.98,16.11378,binance
2026-03-11 02:38:00+00:00,BTC-USD,1m,69721.99,69735.7,69614.0,69706.9,36.24855,binance
2026-03-11 02:39:00+00:00,BTC-USD,1m,69706.91,69719.27,69667.26,69699.87,9.1617,binance
2026-03-11 02:40:00+00:00,BTC-USD,1m,69699.87,69763.16,69699.86,69750.54,6.13998,binance
2026-03-11 02:41:00+00:00,BTC-USD,1m,69750.53,69753.28,69719.9,69732.55,5.80329,binance
2026-03-11 02:42:00+00:00,BTC-USD,1m,69732.55,69732.55,69708.23,69731.75,5.35025,binance
2026-03-11 02:43:00+00:00,BTC-USD,1m,69731.75,69733.99,69620.75,69657.38,149.21134,binance
2026-03-11 02:44:00+00:00,BTC-USD,1m,69657.37,69705.94,69657.37,69689.99,131.50949,binance
2026-03-11 02:45:00+00:00,BTC-USD,1m,69690.0,69694.16,69670.0,69677.66,4.26626,binance
2026-03-11 02:46:00+00:00,BTC-USD,1m,69677.65,69677.66,69615.92,69629.79,12.8845,binance
2026-03-11 02:47:00+00:00,BTC-USD,1m,69629.79,69683.93,69629.79,69676.9,6.02126,binance
2026-03-11 02:48:00+00:00,BTC-USD,1m,69676.9,69676.91,69625.5,69660.61,9.51486,binance
2026-03-11 02:49:00+00:00,BTC-USD,1m,69660.61,69727.53,69655.95,69719.44,15.59427,binance
2026-03-11 02:50:00+00:00,BTC-USD,1m,69719.44,69719.45,69661.19,69701.44,10.03495,binance
2026-03-11 02:51:00+00:00,BTC-USD,1m,69701.44,69737.17,69700.17,69737.16,7.08453,binance
2026-03-11 02:52:00+00:00,BTC-USD,1m,69737.16,69798.36,69737.16,69779.32,14.76206,binance
2026-03-11 02:53:00+00:00,BTC-USD,1m,69779.32,69780.69,69753.14,69778.95,15.43438,binance
2026-03-11 02:54:00+00:00,BTC-USD,1m,69778.94,69780.69,69768.05,69780.69,3.65296,binance
2026-03-11 02:55:00+00:00,BTC-USD,1m,69780.69,69780.69,69769.16,69773.25,2.75187,binance
2026-03-11 02:56:00+00:00,BTC-USD,1m,69773.25,69773.25,69766.76,69766.76,3.06162,binance
2026-03-11 02:57:00+00:00,BTC-USD,1m,69766.76,69766.77,69759.81,69760.89,4.55545,binance
2026-03-11 02:58:00+00:00,BTC-USD,1m,69760.89,69793.05,69748.59,69753.22,20.48583,binance
2026-03-11 02:59:00+00:00,BTC-USD,1m,69753.22,69873.6,69753.22,69810.72,151.89639,binance
2026-03-11 03:00:00+00:00,BTC-USD,1m,69810.73,69848.11,69776.79,69848.11,38.78327,binance
2026-03-11 03:01:00+00:00,BTC-USD,1m,69848.1,69887.11,69841.34,69841.34,48.50739,binance
2026-03-11 03:02:00+00:00,BTC-USD,1m,69841.35,69845.15,69759.17,69760.9,42.99732,binance
2026-03-11 03:03:00+00:00,BTC-USD,1m,69763.91,69765.94,69715.7,69715.7,43.60087,binance
2026-03-11 03:04:00+00:00,BTC-USD,1m,69715.71,69715.71,69669.88,69711.95,38.38118,binance
2026-03-11 03:05:00+00:00,BTC-USD,1m,69711.95,69735.51,69711.94,69735.5,5.96207,binance
2026-03-11 03:06:00+00:00,BTC-USD,1m,69735.5,69774.4,69735.5,69742.57,4.86177,binance
2026-03-11 03:07:00+00:00,BTC-USD,1m,69742.57,69742.57,69690.82,69710.9,7.02525,binance
2026-03-11 03:08:00+00:00,BTC-USD,1m,69710.9,69735.7,69700.8,69714.0,16.60886,binance
2026-03-11 03:09:00+00:00,BTC-USD,1m,69714.0,69726.0,69686.86,69726.0,17.97567,binance
2026-03-11 03:10:00+00:00,BTC-USD,1m,69725.99,69759.48,69725.99,69742.47,9.70846,binance
2026-03-11 03:11:00+00:00,BTC-USD,1m,69742.29,69742.29,69674.41,69689.39,8.52598,binance
2026-03-11 03:12:00+00:00,BTC-USD,1m,69689.39,69714.2,69689.38,69714.19,4.03062,binance
2026-03-11 03:13:00+00:00,BTC-USD,1m,69714.19,69714.2,69674.41,69674.41,4.01004,binance
2026-03-11 03:14:00+00:00,BTC-USD,1m,69674.42,69698.81,69674.41,69698.81,11.13493,binance
2026-03-11 03:15:00+00:00,BTC-USD,1m,69698.81,69698.81,69670.0,69679.76,7.45479,binance
2026-03-11 03:16:00+00:00,BTC-USD,1m,69679.76,69679.77,69659.03,69670.84,9.5529,binance
2026-03-11 03:17:00+00:00,BTC-USD,1m,69670.84,69711.36,69670.84,69691.33,6.49078,binance
2026-03-11 03:18:00+00:00,BTC-USD,1m,69691.33,69691.33,69648.52,69661.2,5.9493,binance
2026-03-11 03:19:00+00:00,BTC-USD,1m,69661.19,69661.19,69584.26,69584.27,12.92383,binance
2026-03-11 03:20:00+00:00,BTC-USD,1m,69584.26,69641.65,69584.26,69592.95,10.09389,binance
2026-03-11 03:21:00+00:00,BTC-USD,1m,69592.96,69594.46,69499.35,69551.64,118.4637,binance
2026-03-11 03:22:00+00:00,BTC-USD,1m,69551.65,69592.33,69536.23,69582.59,8.20978,binance
2026-03-11 03:23:00+00:00,BTC-USD,1m,69582.6,69609.76,69574.98,69575.0,3.81106,binance
2026-03-11 03:24:00+00:00,BTC-USD,1m,69574.99,69592.43,69528.27,69528.28,7.31322,binance
2026-03-11 03:25:00+00:00,BTC-USD,1m,69528.28,69537.47,69496.53,69512.97,8.61628,binance
2026-03-11 03:26:00+00:00,BTC-USD,1m,69512.97,69530.99,69512.96,69530.98,4.98736,binance
2026-03-11 03:27:00+00:00,BTC-USD,1m,69530.99,69560.47,69525.18,69556.08,7.45948,binance
2026-03-11 03:28:00+00:00,BTC-USD,1m,69556.07,69556.08,69513.74,69534.27,10.19565,binance
2026-03-11 03:29:00+00:00,BTC-USD,1m,69534.27,69549.59,69516.46,69527.22,16.38751,binance
2026-03-11 03:30:00+00:00,BTC-USD,1m,69525.65,69560.72,69512.73,69555.85,4.88064,binance
2026-03-11 03:31:00+00:00,BTC-USD,1m,69555.84,69555.85,69513.83,69526.78,6.92793,binance
2026-03-11 03:32:00+00:00,BTC-USD,1m,69526.79,69582.73,69526.79,69579.12,6.01275,binance
2026-03-11 03:33:00+00:00,BTC-USD,1m,69579.12,69631.78,69570.0,69630.13,8.75094,binance
2026-03-11 03:34:00+00:00,BTC-USD,1m,69630.13,69630.14,69596.0,69600.48,5.24498,binance
2026-03-11 03:35:00+00:00,BTC-USD,1m,69600.48,69600.49,69573.45,69582.45,4.38185,binance
2026-03-11 03:36:00+00:00,BTC-USD,1m,69582.45,69601.53,69578.84,69578.84,3.36042,binance
2026-03-11 03:37:00+00:00,BTC-USD,1m,69578.85,69600.15,69574.78,69578.3,8.49003,binance
2026-03-11 03:38:00+00:00,BTC-USD,1m,69578.29,69599.71,69560.0,69591.32,5.66984,binance
